id,title,authors,published_date,url,pdf
2404.19560v1,Contactifications: a Lagrangian description of compact Hamiltonian systems,"Katarzyna Grabowska, Janusz Grabowski, Marek Kuś, Giuseppe Marmo",2024-04-30,http://arxiv.org/abs/2404.19560v1,http://arxiv.org/pdf/2404.19560v1
2404.19079v4,"$N=(2,2)$ superfields and geometry revisited","Chris Hull, Maxim Zabzine",2024-04-29,http://arxiv.org/abs/2404.19079v4,http://arxiv.org/pdf/2404.19079v4
2404.18866v2,Kähler Soliton Surfaces Are Generically Toric,Hung Tran,2024-04-29,http://arxiv.org/abs/2404.18866v2,http://arxiv.org/pdf/2404.18866v2
2404.19033v2,Lagrangian subvarieties of hyperspherical varieties related to $G_2$,Nikolay Kononenko,2024-04-29,http://arxiv.org/abs/2404.19033v2,http://arxiv.org/pdf/2404.19033v2
2404.17518v2,Manin pairs and moment maps revisited,"Eckhard Meinrenken, Selim Tawfik",2024-04-26,http://arxiv.org/abs/2404.17518v2,http://arxiv.org/pdf/2404.17518v2
2404.17458v1,Pullback of symplectic forms to the space of circle patterns,Wai Yeung Lam,2024-04-26,http://arxiv.org/abs/2404.17458v1,http://arxiv.org/pdf/2404.17458v1
2404.15749v1,The homogeneous generalized Ricci flow,"Elia Fusi, Ramiro A. Lafuente, James Stanfield",2024-04-24,http://arxiv.org/abs/2404.15749v1,http://arxiv.org/pdf/2404.15749v1
2404.14595v1,Formal structure of scalar curvature in generalized Kähler geometry,"Vestislav Apostolov, Jeffrey Streets, Yury Ustinovskiy",2024-04-22,http://arxiv.org/abs/2404.14595v1,http://arxiv.org/pdf/2404.14595v1
2404.14028v1,A note on Stein fillability of circle bundles over symplectic manifolds,Takahiro Oba,2024-04-22,http://arxiv.org/abs/2404.14028v1,http://arxiv.org/pdf/2404.14028v1
2404.14472v1,Localisation without supersymmetry: towards exact results from Dirac structures in 3D $N = 0$ gauge theory,"Alex S. Arvanitakis, Dimitri Kanakaris",2024-04-22,http://arxiv.org/abs/2404.14472v1,http://arxiv.org/pdf/2404.14472v1
2404.12078v1,The port-Hamiltonian structure of continuum mechanics,"Ramy Rashad, Stefano Stramigioli",2024-04-18,http://arxiv.org/abs/2404.12078v1,http://arxiv.org/pdf/2404.12078v1
2404.11347v1,Isotropic maps and moment map flow,"François Jauberteau, Yann Rollin",2024-04-17,http://arxiv.org/abs/2404.11347v1,http://arxiv.org/pdf/2404.11347v1
2404.09485v1,Fukaya's immersed Lagrangian Floer theory and microlocalization of Fukaya category,"Yong-Geun Oh, Yat-Hin Suen",2024-04-15,http://arxiv.org/abs/2404.09485v1,http://arxiv.org/pdf/2404.09485v1
2404.09853v1,Derived geometric Satake for $\mathrm{PGL}_2^{\times 3}/\mathrm{PGL}_2^\mathrm{diag}$,Sanath K. Devalapurkar,2024-04-15,http://arxiv.org/abs/2404.09853v1,http://arxiv.org/pdf/2404.09853v1
2404.09746v2,Gradient descent for unbounded convex functions on Hadamard manifolds and its applications to scaling problems,"Hiroshi Hirai, Keiya Sakabe",2024-04-15,http://arxiv.org/abs/2404.09746v2,http://arxiv.org/pdf/2404.09746v2
2404.09284v2,Deriving a GENERIC system from a Hamiltonian system,"Alexander Mielke, Mark A. Peletier, Johannes Zimmer",2024-04-14,http://arxiv.org/abs/2404.09284v2,http://arxiv.org/pdf/2404.09284v2
2404.07953v2,Floer Homology with DG Coefficients. Applications to cotangent bundles,"Jean-François Barraud, Mihai Damian, Vincent Humilière, Alexandru Oancea",2024-04-11,http://arxiv.org/abs/2404.07953v2,http://arxiv.org/pdf/2404.07953v2
2404.04092v2,Generating functions for irreversible Hamiltonian systems,"Dan Goreac, Jonas Kirchhoff, Bernhard Maschke",2024-04-05,http://arxiv.org/abs/2404.04092v2,http://arxiv.org/pdf/2404.04092v2
2404.03628v2,A Canonical Quantization of Poisson Manifolds: a 2-Groupoid Scheme,Joshua Lackman,2024-04-04,http://arxiv.org/abs/2404.03628v2,http://arxiv.org/pdf/2404.03628v2
2404.03221v3,Generalized double bracket vector fields,"Petre Birtea, Zohreh Ravanpak, Cornelia Vizman",2024-04-04,http://arxiv.org/abs/2404.03221v3,http://arxiv.org/pdf/2404.03221v3
2404.02050v2,Classification of superpotentials for cohomogeneity one Ricci solitons,Qiu Shi Wang,2024-04-02,http://arxiv.org/abs/2404.02050v2,http://arxiv.org/pdf/2404.02050v2
2404.02020v1,Algebraic structures in Lagrangian Floer cohomology modelled on differential forms,Peleg Bar-Lev,2024-04-02,http://arxiv.org/abs/2404.02020v1,http://arxiv.org/pdf/2404.02020v1
2404.00804v2,Higher Dimensional Birkhoff attractors (with an appendix by Maxime Zavidovique),"Marie-Claude Arnaud, Vincent Humilière, Claude Viterbo",2024-03-31,http://arxiv.org/abs/2404.00804v2,http://arxiv.org/pdf/2404.00804v2
2403.20139v1,Designing Poisson Integrators Through Machine Learning,"Miguel Vaquero, David Martín de Diego, Jorge Cortés",2024-03-29,http://arxiv.org/abs/2403.20139v1,http://arxiv.org/pdf/2403.20139v1
2403.19281v2,On potentials whose level sets are orbits,"Philippe Bolle, Marco Mazzucchelli, Andrea Venturelli",2024-03-28,http://arxiv.org/abs/2403.19281v2,http://arxiv.org/pdf/2403.19281v2
2403.17906v1,"WKB asymptotics of Stokes matrices, spectral curves and rhombus inequalities","Anton Alekseev, Andrew Neitzke, Xiaomeng Xu, Yan Zhou",2024-03-26,http://arxiv.org/abs/2403.17906v1,http://arxiv.org/pdf/2403.17906v1
2403.16814v3,Continuity of HYM connections with respect to metric variations,Rémi Delloque,2024-03-25,http://arxiv.org/abs/2403.16814v3,http://arxiv.org/pdf/2403.16814v3
2403.17098v1,Lagrangian cobordisms and K-theory of symplectic bielliptic surfaces,Álvaro Muñiz-Brea,2024-03-25,http://arxiv.org/abs/2403.17098v1,http://arxiv.org/pdf/2403.17098v1
2403.15719v2,Harmonic Bundles with Symplectic Structures,Takashi Ono,2024-03-23,http://arxiv.org/abs/2403.15719v2,http://arxiv.org/pdf/2403.15719v2
2403.15763v2,Monopoles and transverse knots,"Nobuo Iida, Masaki Taniguchi",2024-03-23,http://arxiv.org/abs/2403.15763v2,http://arxiv.org/pdf/2403.15763v2
2403.13997v2,A Geometric flow towards hamiltonian stationary submanifolds,"Jingyi Chen, Micah Warren",2024-03-20,http://arxiv.org/abs/2403.13997v2,http://arxiv.org/pdf/2403.13997v2
2403.12314v1,Homotopy BV-algebras in Hermitian geometry,"Joana Cirici, Scott O. Wilson",2024-03-18,http://arxiv.org/abs/2403.12314v1,http://arxiv.org/pdf/2403.12314v1
2403.12248v1,Pseudo-holomorphic triangles and the median quasi-state,"Pazit Haim-Kislev, Michael Khanevsky, Asaf Kislev, Daniel Rosen",2024-03-18,http://arxiv.org/abs/2403.12248v1,http://arxiv.org/pdf/2403.12248v1
2403.11949v2,Higher time-derivative theories from space-time interchanged integrable field theories,"Andreas Fring, Takano Taira, Bethan Turner",2024-03-18,http://arxiv.org/abs/2403.11949v2,http://arxiv.org/pdf/2403.11949v2
2403.12304v2,Conformally symplectic structures and the Lefschetz condition,"Mehdi Lejmi, Scott O. Wilson",2024-03-18,http://arxiv.org/abs/2403.12304v2,http://arxiv.org/pdf/2403.12304v2
2403.11962v1,"Extrinsically homogeneous Lagrangian submanifolds of the pseudo-nearly KĂ¤hler $\mathrm{SL}(2,\mathbb{R})\times\mathrm{SL}(2,\mathbb{R})$",Mateo Anarella,2024-03-18,http://arxiv.org/abs/2403.11962v1,http://arxiv.org/pdf/2403.11962v1
2403.10370v2,Hessian-free force-gradient integrators,"Kevin Schäfers, Jacob Finkenrath, Michael Günther, Francesco Knechtli",2024-03-15,http://arxiv.org/abs/2403.10370v2,http://arxiv.org/pdf/2403.10370v2
2403.07334v2,From the Fokker-Planck equation to a contact Hamiltonian system,Shin-itiro Goto,2024-03-12,http://arxiv.org/abs/2403.07334v2,http://arxiv.org/pdf/2403.07334v2
2403.06511v1,"Moduli space theory for complete, constant Q-curvature metrics on finitely punctured spheres","Rayssa Caju, Jesse Ratzkin, Almir Silva Santos",2024-03-11,http://arxiv.org/abs/2403.06511v1,http://arxiv.org/pdf/2403.06511v1
2403.07195v2,A symplectic Hilbert-Smith conjecture,Egor Shelukhin,2024-03-11,http://arxiv.org/abs/2403.07195v2,http://arxiv.org/pdf/2403.07195v2
2403.05305v2,On discrete Routh reduction and structures on the reduced space,"Matías I. Caruso, Javier Fernández, Cora Tori, Marcela Zuccalli",2024-03-08,http://arxiv.org/abs/2403.05305v2,http://arxiv.org/pdf/2403.05305v2
2403.05167v2,Quantum duality principle and quantum symmetric pairs,Jinfeng Song,2024-03-08,http://arxiv.org/abs/2403.05167v2,http://arxiv.org/pdf/2403.05167v2
2403.03178v2,Reduction of Cosymplectic groupoids by cosymplectic moment maps,"Daniel LĂłpez Garcia, Nicolas Martinez Alba",2024-03-05,http://arxiv.org/abs/2403.03178v2,http://arxiv.org/pdf/2403.03178v2
2403.01825v4,Hamiltonian $S^1$-manifolds which are like a coadjoint orbit of $G_2$,Hui Li,2024-03-04,http://arxiv.org/abs/2403.01825v4,http://arxiv.org/pdf/2403.01825v4
2403.00949v2,On a symplectic generalization of a Hirzebruch problem,"Leonor Godinho, Nicholas Lindsay, Silvia Sabatini",2024-03-01,http://arxiv.org/abs/2403.00949v2,http://arxiv.org/pdf/2403.00949v2
2402.19053v3,Geometric approach for the identification of Hamiltonian systems of quasi-Painlevé type,"Marta Dell'Atti, Thomas Kecker",2024-02-29,http://arxiv.org/abs/2402.19053v3,http://arxiv.org/pdf/2402.19053v3
2402.18095v1,Exergetic Port-Hamiltonian Systems for Multibody Dynamics,"Markus Lohmayer, Giuseppe Capobianco, Sigrid Leyendecker",2024-02-28,http://arxiv.org/abs/2402.18095v1,http://arxiv.org/pdf/2402.18095v1
2402.17640v2,Exergetic Port-Hamiltonian Systems Modeling Language,"Markus Lohmayer, Owen Lynch, Sigrid Leyendecker",2024-02-27,http://arxiv.org/abs/2402.17640v2,http://arxiv.org/pdf/2402.17640v2
2402.14352v2,"Heavenly metrics, hyper-Lagrangians and Joyce structures","Maciej Dunajski, Timothy Moy",2024-02-22,http://arxiv.org/abs/2402.14352v2,http://arxiv.org/pdf/2402.14352v2
2402.12345v1,Homoclinic Floer homology via direct limits,Sonja Hohloch,2024-02-19,http://arxiv.org/abs/2402.12345v1,http://arxiv.org/pdf/2402.12345v1
2402.10867v1,On the quantum differential equations for a family of non-Kähler monotone symplectic manifolds,Kai Hugtenburg,2024-02-16,http://arxiv.org/abs/2402.10867v1,http://arxiv.org/pdf/2402.10867v1
2402.10707v1,Semi-algebraic Geometry and generic Hamiltonian stability,Santiago Barbieri,2024-02-16,http://arxiv.org/abs/2402.10707v1,http://arxiv.org/pdf/2402.10707v1
2402.09162v1,Chern-Gauss-Bonnet theorem via BV localization,Vyacheslav Lysov,2024-02-14,http://arxiv.org/abs/2402.09162v1,http://arxiv.org/pdf/2402.09162v1
2402.08315v1,Invariant Monge-Ampère equations on contactified para-Kähler manifolds,"Dmitri Alekseevsky, Gianni Manno, Giovanni Moreno",2024-02-13,http://arxiv.org/abs/2402.08315v1,http://arxiv.org/pdf/2402.08315v1
2402.07133v1,On the eigenvalues of the spheroidal wave equation,Harald Schmid,2024-02-11,http://arxiv.org/abs/2402.07133v1,http://arxiv.org/pdf/2402.07133v1
2402.07265v1,Geometric and topological properties of manifolds in robot motion planning,Stephan Mescher,2024-02-11,http://arxiv.org/abs/2402.07265v1,http://arxiv.org/pdf/2402.07265v1
2402.06893v1,The hard Lefschetz duality for locally conformally almost Kähler manifolds,Shuho Kanda,2024-02-10,http://arxiv.org/abs/2402.06893v1,http://arxiv.org/pdf/2402.06893v1
2402.06183v2,On operadic open-closed maps in characteristic $p$,Zihong Chen,2024-02-09,http://arxiv.org/abs/2402.06183v2,http://arxiv.org/pdf/2402.06183v2
2402.05814v2,Connectedness of level sets for non-degenerate integrable systems that extend complexity one torus actions,"Daniele Sepe, Susan Tolman",2024-02-08,http://arxiv.org/abs/2402.05814v2,http://arxiv.org/pdf/2402.05814v2
2402.04687v1,Sub-Lorentzian extremals defined by an antinorm,A. V. Podobryaev,2024-02-07,http://arxiv.org/abs/2402.04687v1,http://arxiv.org/pdf/2402.04687v1
2402.03996v1,Generalized almost-Kähler-Ricci solitons,"Michael Albanese, Giuseppe Barbaro, Mehdi Lejmi",2024-02-06,http://arxiv.org/abs/2402.03996v1,http://arxiv.org/pdf/2402.03996v1
2402.03209v1,Examples of relative quantum cohomology,"Kai Hugtenburg, Sara B. Tukachinsky",2024-02-05,http://arxiv.org/abs/2402.03209v1,http://arxiv.org/pdf/2402.03209v1
2402.03437v1,Associahedra as moment polytopes,"Michael Gekhtman, Hugh Thomas",2024-02-05,http://arxiv.org/abs/2402.03437v1,http://arxiv.org/pdf/2402.03437v1
2402.02595v3,Operator Projective Line and Its Transformations,"Jafar Aljasem, Vladimir V. Kisil",2024-02-04,http://arxiv.org/abs/2402.02595v3,http://arxiv.org/pdf/2402.02595v3
2402.00605v1,A complete classification of symplectic forms on six-dimensional Frobeniusian real Lie algebras,"T. Aït Aissa, S. Elbourkadi, M. W. Mansouri",2024-02-01,http://arxiv.org/abs/2402.00605v1,http://arxiv.org/pdf/2402.00605v1
2401.17926v1,Intrinsic correlations for statistical ensembles of Dirac-like structures,"C. F. Silva, A. E. Bernardini",2024-01-31,http://arxiv.org/abs/2401.17926v1,http://arxiv.org/pdf/2401.17926v1
2401.17590v1,Spectrally-large scale geometry in cotangent bundles,"Qi Feng, Jun Zhang",2024-01-31,http://arxiv.org/abs/2401.17590v1,http://arxiv.org/pdf/2401.17590v1
2401.16897v2,Hamiltonian integrable systems in a magnetic field and Symplectic-Haantjes geometry,"Ondřej Kubů, Daniel Reyes, Piergiulio Tempesta, Giorgio Tondo",2024-01-30,http://arxiv.org/abs/2401.16897v2,http://arxiv.org/pdf/2401.16897v2
2401.17381v1,Positivity of Intersections and Tameness of Almost Complex 4-manifolds,Spencer Cattalani,2024-01-30,http://arxiv.org/abs/2401.17381v1,http://arxiv.org/pdf/2401.17381v1
2401.15512v1,Higher energy state approximations in the `Many Interacting Worlds' model,"Alex Loomis, Sunder Sethuraman",2024-01-27,http://arxiv.org/abs/2401.15512v1,http://arxiv.org/pdf/2401.15512v1
2401.14800v1,From retraction maps to symplectic-momentum numerical integrators,"María Barbero-Liñán, Juan Carlos Marrero, David Martín de Diego",2024-01-26,http://arxiv.org/abs/2401.14800v1,http://arxiv.org/pdf/2401.14800v1
2401.14918v1,Products of locally conformal symplectic manifolds,"Baptiste Chantraine, Kevin Sackel",2024-01-26,http://arxiv.org/abs/2401.14918v1,http://arxiv.org/pdf/2401.14918v1
2401.14574v3,Quantization of Kähler Manifolds via Brane Quantization,YuTung Yau,2024-01-26,http://arxiv.org/abs/2401.14574v3,http://arxiv.org/pdf/2401.14574v3
2401.14309v3,AndrĂŠ-Quillen cohomology in the context of curved algebras,"Joan Bellier-MillĂ¨s, Sinan Yalin",2024-01-25,http://arxiv.org/abs/2401.14309v3,http://arxiv.org/pdf/2401.14309v3
2401.15096v1,Jet space extensions of infinite-dimensional Hamiltonian systems,"Till Preuster, Manuel Schaller, Bernhard Maschke",2024-01-24,http://arxiv.org/abs/2401.15096v1,http://arxiv.org/pdf/2401.15096v1
2401.13603v1,Curved Fukaya algebras and the Dubrovin spectrum,Marco Castronovo,2024-01-24,http://arxiv.org/abs/2401.13603v1,http://arxiv.org/pdf/2401.13603v1
2401.12096v1,The inverse problem for a class of implicit differential equations and the coisotropic embedding theorem,Luca Schiavone,2024-01-22,http://arxiv.org/abs/2401.12096v1,http://arxiv.org/pdf/2401.12096v1
2401.15086v1,A Collision Operator for Describing Dissipation in Noncanonical Phase Space,"Naoki Sato, Philip J. Morrison",2024-01-20,http://arxiv.org/abs/2401.15086v1,http://arxiv.org/pdf/2401.15086v1
2401.10964v1,Energy-based stochastic resetting can avoid noise-enhanced stability,"Julia Cantisán, Alexandre R. Nieto, Jesús M. Seoane, Miguel A. F. Sanjuán",2024-01-19,http://arxiv.org/abs/2401.10964v1,http://arxiv.org/pdf/2401.10964v1
2401.10517v2,Hamiltonian Stationary Lagrangian Surfaces with Non-Negative Gaussian Curvature in KĂ¤hler-Einstein Surfaces,Patrik Coulibaly,2024-01-19,http://arxiv.org/abs/2401.10517v2,http://arxiv.org/pdf/2401.10517v2
2401.09875v2,On manifold-like polyfolds as differential geometrical objects with applications in complex geometry,"Per Åhag, Rafał Czyż, Håkan Samuelsson Kalm, Aron Persson",2024-01-18,http://arxiv.org/abs/2401.09875v2,http://arxiv.org/pdf/2401.09875v2
2401.15083v3,Exact solutions for a coherent phenomenon of condensation in conservative Hamiltonian systems,Anxo Biasi,2024-01-18,http://arxiv.org/abs/2401.15083v3,http://arxiv.org/pdf/2401.15083v3
2401.09337v4,"Gravity Coupled with Scalar, SU$(n)$, and Spinor Fields on Manifolds with Null-Boundary","Alberto S. Cattaneo, Filippo Fila-Robattino, Valentino Huang, Manuel Tecchiolli",2024-01-17,http://arxiv.org/abs/2401.09337v4,http://arxiv.org/pdf/2401.09337v4
2401.08880v1,Hamiltonian analysis in Lie-Poisson gauge theory,"Francesco Bascone, Maxim Kurkov",2024-01-16,http://arxiv.org/abs/2401.08880v1,http://arxiv.org/pdf/2401.08880v1
2401.08456v3,An elementary description of nef cone for irreducible holomorphic symplectic manifolds,Anastasia V. Vikulova,2024-01-16,http://arxiv.org/abs/2401.08456v3,http://arxiv.org/pdf/2401.08456v3
2401.07034v1,On the barcode entropy of Lagrangian submanifolds,Matthias Meiwes,2024-01-13,http://arxiv.org/abs/2401.07034v1,http://arxiv.org/pdf/2401.07034v1
2401.06572v2,A rigidity result for coisotropic submanifolds in contact geometry,"Stephane Geudens, Alfonso G. Tortorella",2024-01-12,http://arxiv.org/abs/2401.06572v2,http://arxiv.org/pdf/2401.06572v2
2401.04673v2,Algebraic curves as a source of separable multi-Hamiltonian systems,"Maciej Blaszak, Krzysztof Marciniak",2024-01-09,http://arxiv.org/abs/2401.04673v2,http://arxiv.org/pdf/2401.04673v2
2401.03456v1,On a Theorem by Schlenk,Yannis Bähni,2024-01-07,http://arxiv.org/abs/2401.03456v1,http://arxiv.org/pdf/2401.03456v1
2401.02910v1,Kähler metrics and toric Lagrangian fibrations,"Rui Loja Fernandes, Maarten Mol",2024-01-05,http://arxiv.org/abs/2401.02910v1,http://arxiv.org/pdf/2401.02910v1
2401.03029v1,Symplectic geometry of Teichmüller spaces for surfaces with ideal boundary,"Anton Alekseev, Eckhard Meinrenken",2024-01-05,http://arxiv.org/abs/2401.03029v1,http://arxiv.org/pdf/2401.03029v1
2401.02577v3,Non-archimedean analytic continuation of unobstructedness,Hang Yuan,2024-01-04,http://arxiv.org/abs/2401.02577v3,http://arxiv.org/pdf/2401.02577v3
2401.01421v1,On the Barcode Entropy of Reeb Flows,"Erman Cineli, Viktor L. Ginzburg, Basak Z. Gurel, Marco Mazzucchelli",2024-01-02,http://arxiv.org/abs/2401.01421v1,http://arxiv.org/pdf/2401.01421v1
2401.00680v1,Whittaker modules and hyperbolic Toda lattices,Limeng Xia,2024-01-01,http://arxiv.org/abs/2401.00680v1,http://arxiv.org/pdf/2401.00680v1
2312.17541v3,"Quasi-Lie bialgebroids, Dirac structures and deformations of Poisson quasi-Nijenhuis manifolds","Murilo do Nascimento Luiz, Igor Mencattini, Marco Pedroni",2023-12-29,http://arxiv.org/abs/2312.17541v3,http://arxiv.org/pdf/2312.17541v3
2312.16948v5,Compatible almost complex structures on the Hard Lefschetz condition,Dexie Lin,2023-12-28,http://arxiv.org/abs/2312.16948v5,http://arxiv.org/pdf/2312.16948v5
2312.15660v3,"Symplectic reduction and lagrangian submanifolds in Gr$(1, n)$",Nikolay A. Tyurin,2023-12-25,http://arxiv.org/abs/2312.15660v3,http://arxiv.org/pdf/2312.15660v3
2312.15374v3,Symplectic embeddings of toric domains with boundary a lens space,Jonathan Trejos,2023-12-24,http://arxiv.org/abs/2312.15374v3,http://arxiv.org/pdf/2312.15374v3
2312.14855v1,Generalised $T\bar{T}$-deformations of classical free particles,"Benjamin Doyon, Friedrich Hübner, Takato Yoshimura",2023-12-22,http://arxiv.org/abs/2312.14855v1,http://arxiv.org/pdf/2312.14855v1
